 output format:carre71 


 Number of X-points:  1
    x                   y                   psi
    3.88872080E+00      3.78131092E-01     -9.04324253E-04

 Point O:
    3.88872080E+00      3.78131092E-01     -9.04324253E-04
 $parameters
repart = 2
distxo = 0.91244994
pntrat = 0.20000000
nptseg(1) =188
deltp1(1) = 0.0250000
deltpn(1) = 0.0250000
npr(1) = 40
deltr1(1) = 0.0050000
deltrn(1) = 0.0125000
npr(2) = 23
deltr1(2) =-0.0025000
deltrn(2) =-0.0250000
tgarde(1) = 0.00000
tgarde(2) = 0.00000
nrelax=  500
relax= 1.0000E-01
pasmin= 1.0000E-02
rlcept= 1.0000E-06
$end
 x(m)            y(m)            psi(SI)         dpsi/dx         dpsi/dy
 $maille
'nreg='    2
'region:'    1
'nppol='  188  'nprad='   40
  3.34875938E+00  1.47477065E+00  3.63546157E-03  4.74631354E-01  6.98675602E-01
  3.30454317E+00  1.50311569E+00  3.98054125E-03  4.19842208E-01  7.01108935E-01
  3.25792895E+00  1.52837023E+00  3.96258057E-03  3.65592128E-01  7.01730938E-01
  3.21037316E+00  1.55298942E+00  3.99113787E-03  3.13407537E-01  6.99874076E-01
  3.16443238E+00  1.57251985E+00  3.99219546E-03  2.64629899E-01  6.97099013E-01
  3.13651486E+00  1.58264698E+00  3.98129914E-03  2.35936882E-01  6.94967713E-01
  3.10811413E+00  1.59136841E+00  4.02215201E-03  2.07269635E-01  6.92360229E-01
  3.10260162E+00  1.59302419E+00  4.01417000E-03  2.01794997E-01  6.91865615E-01
  3.05460447E+00  1.60542472E+00  4.08264181E-03  1.55196490E-01  6.86810185E-01
  2.98690253E+00  1.61744030E+00  4.10043899E-03  9.21665471E-02  6.78370458E-01
  2.94333940E+00  1.62173549E+00  4.10178012E-03  5.30409613E-02  6.72018152E-01
  2.89604044E+00  1.62369231E+00  4.09837031E-03  1.16971878E-02  6.64392209E-01
  2.82916643E+00  1.62206646E+00  4.06689800E-03 -4.55583429E-02  6.52509232E-01
  2.78717815E+00  1.61829141E+00  4.05374150E-03 -8.10779084E-02  6.44356247E-01
  2.72287626E+00  1.60739720E+00  4.00935689E-03 -1.34747091E-01  6.30851762E-01
  2.65727789E+00  1.59029696E+00  3.90421379E-03 -1.89432030E-01  6.16151470E-01
  2.63395141E+00  1.58309075E+00  3.87427558E-03 -2.09248870E-01  6.10714059E-01
  2.60150199E+00  1.57064531E+00  3.82564797E-03 -2.36112273E-01  6.02943617E-01
  2.54670768E+00  1.54689109E+00  4.04094041E-03 -2.82213849E-01  5.88988490E-01
  2.51419461E+00  1.52865527E+00  3.86588295E-03 -3.08949804E-01  5.80816267E-01
  2.49440766E+00  1.51755724E+00  4.08424927E-03 -3.25411304E-01  5.75309237E-01
  2.43907496E+00  1.48353346E+00  3.37510529E-03 -3.74176548E-01  5.58227210E-01
  2.38892831E+00  1.44850062E+00  3.66462990E-03 -4.18829189E-01  5.41417239E-01
  2.33749668E+00  1.40395846E+00  3.31720364E-03 -4.65349978E-01  5.24432691E-01
  2.30191185E+00  1.37086764E+00  3.26817008E-03 -4.97928307E-01  5.10173802E-01
  2.28596075E+00  1.35493030E+00  3.05992035E-03 -5.13155344E-01  5.03221489E-01
