 output format:carre71 


 Number of X-points:  1
    x                   y                   psi
    1.44946942E+00     -9.45684086E-01      1.49556535E-06

 Point O:
    1.68785930E+00      7.13234668E-02      6.57086738E-02
 $parameters
repart = 2
distxo = 1.04457365
pntrat = 0.40000000
nptseg(1) =  6
deltp1(1) = 0.0700000
deltpn(1) = 0.0300000
nptseg(2) =  6
deltp1(2) = 0.0700000
deltpn(2) = 0.0300000
nptseg(3) = 41
deltp1(3) = 0.1500000
deltpn(3) = 0.1500000
npr(1) = 11
deltr1(1) =-0.0010000
deltrn(1) =-0.0020000
npr(2) = 11
deltr1(2) = 0.0005000
deltrn(2) = 0.0005000
npr(3) = 11
deltr1(3) = 0.0010000
deltrn(3) = 0.0100000
tgarde(1) = 0.00000
tgarde(2) = 0.00000
nrelax=  200
relax= 2.0000E-02
pasmin= 1.0000E-06
rlcept= 1.0000E-06
$end
 x(m)            y(m)            psi(SI)         dpsi/dx         dpsi/dy
 $maille
'nreg='    3
'region:'    1
'nppol='   51  'nprad='   11
  2.12000161E+00  3.57721515E-01 -6.76208445E-03 -7.01826730E-01 -1.97975437E-01
  2.06611594E+00  5.01803205E-01 -6.76048165E-03 -5.74758296E-01 -2.70661898E-01
  2.06152260E+00  5.11468687E-01 -6.76700543E-03 -5.65046777E-01 -2.74007418E-01
  2.05492751E+00  5.24656474E-01 -6.74118903E-03 -5.51300632E-01 -2.78529337E-01
  1.97615806E+00  6.53145822E-01 -6.75067087E-03 -4.08049361E-01 -2.99630857E-01
  1.86453702E+00  7.77230972E-01 -6.75777253E-03 -2.51758668E-01 -2.80493519E-01
  1.72284531E+00  8.72649111E-01 -6.76894912E-03 -1.06312983E-01 -2.34855806E-01
  1.61856263E+00  9.02350639E-01 -6.76990397E-03 -2.22994069E-02 -2.04331103E-01
  1.54820959E+00  9.00859415E-01 -6.76799104E-03  3.00655507E-02 -1.90675089E-01
  1.46512980E+00  8.73142820E-01 -6.75680523E-03  9.39179661E-02 -1.83064143E-01
  1.39021066E+00  8.21436682E-01 -6.76834657E-03  1.58679458E-01 -1.80866103E-01
  1.28018396E+00  6.91308563E-01 -6.75784281E-03  2.72957521E-01 -1.79755116E-01
  1.20126147E+00  5.45094409E-01 -6.76229712E-03  3.72093663E-01 -1.64105648E-01
  1.18068779E+00  4.95272592E-01 -6.75440214E-03  3.99948153E-01 -1.54466228E-01
  1.14560232E+00  3.90391629E-01 -6.76654684E-03  4.49050831E-01 -1.27987993E-01
  1.11111873E+00  2.30821625E-01 -6.76711438E-03  4.97581654E-01 -7.45264825E-02
  1.09699748E+00  6.92556018E-02 -6.76921798E-03  5.13179575E-01 -1.33925810E-02
  1.10238038E+00 -9.17019966E-02 -6.76901865E-03  4.96782818E-01  4.55276692E-02
  1.12565719E+00 -2.49819836E-01 -6.76805708E-03  4.50008517E-01  9.12332779E-02
  1.16469219E+00 -4.03387511E-01 -6.76117137E-03  3.79116481E-01  1.14622620E-01
  1.21564307E+00 -5.51715599E-01 -6.76010768E-03  2.91615677E-01  1.10336510E-01
  1.27013391E+00 -6.90116079E-01 -6.75916659E-03  2.02501649E-01  7.94947004E-02
  1.27211977E+00 -6.95344713E-01 -6.75855988E-03  1.99227354E-01  7.77839964E-02
  1.31309045E+00 -8.18239241E-01 -6.75496439E-03  1.27343977E-01  2.89622924E-02
  1.31611209E+00 -8.33196784E-01 -6.76703982E-03  1.20094516E-01  2.17131237E-02
  1.31245698E+00 -9.23489662E-01 -6.77040291E-03  9.10888594E-02 -3.00608537E-02
  1.31209931E+00 -9.24627989E-01 -6.76944837E-03  9.09144083E-02 -3.08071960E-02
  1.28705586E+00 -9.71961027E-01 -6.77117041E-03  8.85464114E-02 -6.43120875E-02
